% EPOCH OF MEASUREMENT
DATE LAT LON ELLHGT SDLAT SDLON SDHGT EAST NORTH UP
2016-06-12 13.735991069 100.533935069 74.315 0.0016 0.0024 0.0055	0.027580 -0.014494 0.019000
2016-06-13 13.735991069 100.533935081 74.308 0.0017 0.0025 0.0058	0.028878 -0.014494 0.012000
2016-06-14 13.735991058 100.533935094 74.310 0.0016 0.0022 0.0054	0.030284 -0.015711 0.014000
2016-06-15 13.735991081 100.533935094 74.318 0.0016 0.0025 0.0058	0.030284 -0.013166 0.022000
2016-06-16 13.735991075 100.533935108 74.320 0.0017 0.0026 0.0058	0.031798 -0.013830 0.024000
2016-06-17 13.735991058 100.533935075 74.310 0.0017 0.0025 0.0059	0.028229 -0.015711 0.014000
2016-06-18 13.735991064 100.533935094 74.312 0.0017 0.0024 0.0058	0.030284 -0.015047 0.016000
2016-06-19 13.735991069 100.533935078 74.313 0.0017 0.0025 0.0061	0.028554 -0.014494 0.017000
2016-06-20 13.735991064 100.533935117 74.310 0.0020 0.0027 0.0064	0.032772 -0.015047 0.014000
2016-06-21 13.735991039 100.533935106 74.314 0.0018 0.0027 0.0061	0.031582 -0.017813 0.018000
2016-06-22 13.735991064 100.533935092 74.309 0.0018 0.0026 0.0059	0.030068 -0.015047 0.013000
2016-06-23 13.735991075 100.533935056 74.305 0.0018 0.0026 0.0060	0.026174 -0.013830 0.009000
2016-06-24 13.735991075 100.533935094 74.309 0.0020 0.0027 0.0061	0.030284 -0.013830 0.013000
2016-06-25 13.735991075 100.533935075 74.316 0.0019 0.0028 0.0062	0.028229 -0.013830 0.020000
2016-06-26 13.735991061 100.533935083 74.310 0.0018 0.0026 0.0060	0.029094 -0.015379 0.014000
2016-06-27 13.735991075 100.533935078 74.312 0.0016 0.0023 0.0058	0.028554 -0.013830 0.016000
2016-06-28 13.735991072 100.533935067 74.307 0.0017 0.0025 0.0057	0.027364 -0.014162 0.011000
2016-06-29 13.735991053 100.533935089 74.308 0.0016 0.0024 0.0056	0.029743 -0.016264 0.012000
2016-06-30 13.735991083 100.533935069 74.310 0.0016 0.0024 0.0057	0.027580 -0.012945 0.014000
2016-07-01 13.735991053 100.533935064 74.312 0.0016 0.0023 0.0058	0.027039 -0.016264 0.016000
2016-07-02 13.735991072 100.533935072 74.307 0.0016 0.0024 0.0058	0.027905 -0.014162 0.011000
2016-07-03 13.735991069 100.533935083 74.314 0.0017 0.0025 0.0061	0.029094 -0.014494 0.018000
2016-07-04 13.735991081 100.533935086 74.304 0.0016 0.0024 0.0059	0.029419 -0.013166 0.008000
2016-07-05 13.735991072 100.533935092 74.307 0.0016 0.0023 0.0055	0.030068 -0.014162 0.011000
2016-07-06 13.735991072 100.533935064 74.308 0.0017 0.0025 0.0056	0.027039 -0.014162 0.012000
2016-07-07 13.735991106 100.533935089 74.306 0.0016 0.0023 0.0054	0.029743 -0.010400 0.010000
2016-07-08 13.735991078 100.533935103 74.310 0.0017 0.0025 0.0058	0.031258 -0.013498 0.014000
2016-07-09 13.735991081 100.533935103 74.306 0.0016 0.0024 0.0058	0.031258 -0.013166 0.010000
2016-07-10 13.735991078 100.533935078 74.309 0.0017 0.0024 0.0056	0.028554 -0.013498 0.013000
2016-07-11 13.735991067 100.533935097 74.314 0.0017 0.0024 0.0056	0.030609 -0.014715 0.018000
2016-07-12 13.735991064 100.533935092 74.304 0.0019 0.0028 0.0061	0.030068 -0.015047 0.008000
2016-07-13 13.735991067 100.533935078 74.307 0.0017 0.0026 0.0057	0.028554 -0.014715 0.011000
2016-07-14 13.735991094 100.533935069 74.306 0.0016 0.0024 0.0056	0.027580 -0.011728 0.010000
2016-07-15 13.735991078 100.533935075 74.306 0.0017 0.0024 0.0056	0.028229 -0.013498 0.010000
2016-07-16 13.735991097 100.533935069 74.307 0.0016 0.0025 0.0057	0.027580 -0.011396 0.011000
2016-07-17 13.735991081 100.533935075 74.314 0.0017 0.0029 0.0060	0.028229 -0.013166 0.018000
2016-07-18 13.735991061 100.533935053 74.317 0.0017 0.0026 0.0058	0.025850 -0.015379 0.021000
2016-07-19 13.735991064 100.533935075 74.307 0.0017 0.0025 0.0056	0.028229 -0.015047 0.011000
2016-07-20 13.735991092 100.533935069 74.307 0.0017 0.0024 0.0058	0.027580 -0.011949 0.011000
2016-07-21 13.735991075 100.533935089 74.308 0.0016 0.0025 0.0056	0.029743 -0.013830 0.012000
2016-07-22 13.735991069 100.533935083 74.300 0.0016 0.0026 0.0056	0.029094 -0.014494 0.004000
2016-07-23 13.735991067 100.533935125 74.319 0.0017 0.0026 0.0055	0.033637 -0.014715 0.023000
2016-07-24 13.735991019 100.533935133 74.312 0.0017 0.0026 0.0059	0.034502 -0.020026 0.016000
2016-07-25 13.735991044 100.533935078 74.299 0.0019 0.0029 0.0062	0.028554 -0.017260 0.003000
2016-07-26 13.735991103 100.533935050 74.314 0.0017 0.0026 0.0057	0.025525 -0.010732 0.018000
2016-07-27 13.735991061 100.533935075 74.302 0.0017 0.0025 0.0057	0.028229 -0.015379 0.006000
2016-07-28 13.735991083 100.533935047 74.310 0.0016 0.0023 0.0055	0.025201 -0.012945 0.014000
2016-07-29 13.735991086 100.533935089 74.310 0.0016 0.0025 0.0057	0.029743 -0.012613 0.014000
2016-07-30 13.735991053 100.533935075 74.303 0.0017 0.0025 0.0057	0.028229 -0.016264 0.007000
2016-07-31 13.735991075 100.533935097 74.312 0.0016 0.0024 0.0056	0.030609 -0.013830 0.016000
2016-08-01 13.735991078 100.533935083 74.310 0.0018 0.0026 0.0063	0.029094 -0.013498 0.014000
2016-08-02 13.735991069 100.533935083 74.316 0.0018 0.0025 0.0064	0.029094 -0.014494 0.020000
2016-08-03 13.735991086 100.533935086 74.309 0.0017 0.0024 0.0057	0.029419 -0.012613 0.013000
2016-08-04 13.735991086 100.533935083 74.307 0.0016 0.0023 0.0057	0.029094 -0.012613 0.011000
2016-08-05 13.735991047 100.533935100 74.307 0.0017 0.0024 0.0059	0.030933 -0.016928 0.011000
2016-08-06 13.735991081 100.533935111 74.308 0.0017 0.0023 0.0058	0.032123 -0.013166 0.012000
2016-08-07 13.735991078 100.533935092 74.302 0.0017 0.0023 0.0056	0.030068 -0.013498 0.006000
2016-08-08 13.735991061 100.533935097 74.304 0.0016 0.0023 0.0056	0.030609 -0.015379 0.008000
2016-08-09 13.735991058 100.533935089 74.309 0.0016 0.0022 0.0057	0.029743 -0.015711 0.013000
2016-08-10 13.735991058 100.533935094 74.310 0.0016 0.0023 0.0057	0.030284 -0.015711 0.014000
2016-08-11 13.735991061 100.533935083 74.312 0.0016 0.0023 0.0056	0.029094 -0.015379 0.016000
2016-08-12 13.735991067 100.533935089 74.309 0.0016 0.0024 0.0055	0.029743 -0.014715 0.013000
2016-08-13 13.735991042 100.533935108 74.318 0.0016 0.0024 0.0057	0.031798 -0.017481 0.022000
2016-08-14 13.735991078 100.533935094 74.311 0.0029 0.0039 0.0092	0.030284 -0.013498 0.015000
2016-08-15 13.735991069 100.533935094 74.311 0.0016 0.0023 0.0054	0.030284 -0.014494 0.015000
2016-08-16 13.735991056 100.533935078 74.309 0.0016 0.0023 0.0054	0.028554 -0.015932 0.013000
2016-08-17 13.735991056 100.533935089 74.310 0.0017 0.0025 0.0060	0.029743 -0.015932 0.014000
2016-08-18 13.735991056 100.533935053 74.315 0.0016 0.0026 0.0057	0.025850 -0.015932 0.019000
2016-08-19 13.735991033 100.533935092 74.309 0.0016 0.0027 0.0058	0.030068 -0.018477 0.013000
2016-08-20 13.735991053 100.533935094 74.307 0.0016 0.0027 0.0055	0.030284 -0.016264 0.011000
2016-08-21 13.735991019 100.533935092 74.316 0.0016 0.0026 0.0055	0.030068 -0.020026 0.020000
2016-08-22 13.735991067 100.533935092 74.312 0.0017 0.0023 0.0056	0.030068 -0.014715 0.016000
2016-08-23 13.735991056 100.533935058 74.316 0.0016 0.0025 0.0058	0.026390 -0.015932 0.020000
2016-08-24 13.735991031 100.533935036 74.316 0.0016 0.0023 0.0056	0.024011 -0.018698 0.020000
2016-08-25 13.735991039 100.533935081 74.315 0.0016 0.0028 0.0055	0.028878 -0.017813 0.019000
2016-08-26 13.735991050 100.533935136 74.306 0.0015 0.0027 0.0055	0.034827 -0.016596 0.010000
2016-08-27 13.735991050 100.533935158 74.303 0.0017 0.0034 0.0058	0.037206 -0.016596 0.007000
2016-08-28 13.735991036 100.533935178 74.294 0.0019 0.0036 0.0062	0.039369 -0.018145 -0.002000
2016-08-29 13.735991039 100.533935125 74.303 0.0015 0.0027 0.0054	0.033637 -0.017813 0.007000
2016-08-30 13.735991025 100.533935147 74.299 0.0016 0.0027 0.0054	0.036016 -0.019362 0.003000
2016-08-31 13.735990978 100.533935153 74.286 0.0016 0.0027 0.0054	0.036665 -0.024562 -0.010000
2016-09-01 13.735991036 100.533935122 74.307 0.0015 0.0028 0.0053	0.033312 -0.018145 0.011000
2016-09-02 13.735991061 100.533935119 74.304 0.0015 0.0026 0.0053	0.032988 -0.015379 0.008000
2016-09-03 13.735991025 100.533935136 74.303 0.0015 0.0026 0.0055	0.034827 -0.019362 0.007000
2016-09-04 13.735991033 100.533935125 74.309 0.0015 0.0027 0.0054	0.033637 -0.018477 0.013000
2016-09-05 13.735991028 100.533935128 74.302 0.0016 0.0029 0.0054	0.033961 -0.019030 0.006000
2016-09-06 13.735991017 100.533935106 74.303 0.0015 0.0028 0.0054	0.031582 -0.020247 0.007000
2016-09-07 13.735991067 100.533935133 74.305 0.0016 0.0029 0.0055	0.034502 -0.014715 0.009000
2016-09-08 13.735991025 100.533935156 74.302 0.0016 0.0031 0.0056	0.036990 -0.019362 0.006000
2016-09-09 13.735991031 100.533935133 74.300 0.0016 0.0033 0.0057	0.034502 -0.018698 0.004000
2016-09-10 13.735991033 100.533935089 74.311 0.0016 0.0031 0.0056	0.029743 -0.018477 0.015000
2016-09-11 13.735991031 100.533935142 74.295 0.0016 0.0034 0.0056	0.035476 -0.018698 -0.001000
2016-09-12 13.735991025 100.533935211 74.292 0.0017 0.0036 0.0059	0.042939 -0.019362 -0.004000
2016-09-13 13.735991042 100.533935161 74.308 0.0015 0.0029 0.0055	0.037531 -0.017481 0.012000
2016-09-14 13.735991033 100.533935131 74.303 0.0016 0.0026 0.0054	0.034286 -0.018477 0.007000
2016-09-15 13.735991039 100.533935133 74.294 0.0016 0.0028 0.0055	0.034502 -0.017813 -0.002000
2016-09-16 13.735991014 100.533935142 74.289 0.0016 0.0026 0.0057	0.035476 -0.020579 -0.007000
2016-09-17 13.735991025 100.533935158 74.302 0.0016 0.0026 0.0053	0.037206 -0.019362 0.006000
2016-09-18 13.735991042 100.533935128 74.313 0.0016 0.0023 0.0053	0.033961 -0.017481 0.017000
2016-09-19 13.735991042 100.533935144 74.293 0.0016 0.0024 0.0053	0.035692 -0.017481 -0.003000
2016-09-20 13.735991044 100.533935153 74.298 0.0016 0.0023 0.0055	0.036665 -0.017260 0.002000
2016-09-21 13.735991036 100.533935167 74.292 0.0016 0.0024 0.0054	0.038180 -0.018145 -0.004000
2016-09-22 13.735991042 100.533935144 74.297 0.0016 0.0023 0.0055	0.035692 -0.017481 0.001000
2016-09-23 13.735991044 100.533935153 74.285 0.0017 0.0027 0.0059	0.036665 -0.017260 -0.011000
2016-09-24 13.735990981 100.533935194 74.307 0.0017 0.0028 0.0058	0.041100 -0.024230 0.011000
2016-09-25 13.735991039 100.533935153 74.300 0.0017 0.0026 0.0057	0.036665 -0.017813 0.004000
2016-09-26 13.735991008 100.533935192 74.287 0.0018 0.0026 0.0058	0.040884 -0.021243 -0.009000
2016-09-27 13.735991100 100.533935181 74.292 0.0019 0.0026 0.0061	0.039694 -0.011064 -0.004000
2016-09-28 13.735991028 100.533935136 74.294 0.0019 0.0028 0.0063	0.034827 -0.019030 -0.002000
2016-09-29 13.735991022 100.533935122 74.295 0.0019 0.0031 0.0059	0.033312 -0.019694 -0.001000
2016-09-30 13.735991006 100.533935133 74.309 0.0018 0.0028 0.0060	0.034502 -0.021464 0.013000
2016-10-01 13.735991031 100.533935175 74.292 0.0018 0.0026 0.0061	0.039045 -0.018698 -0.004000
2016-10-02 13.735991075 100.533935122 74.295 0.0020 0.0030 0.0062	0.033312 -0.013830 -0.001000
2016-10-03 13.735991042 100.533935164 74.296 0.0018 0.0033 0.0060	0.037855 -0.017481 -0.000000
2016-10-04 13.735991033 100.533935119 74.292 0.0018 0.0031 0.0058	0.032988 -0.018477 -0.004000
2016-10-05 13.735991056 100.533935194 74.299 0.0019 0.0028 0.0058	0.041100 -0.015932 0.003000
2016-10-06 13.735991028 100.533935186 74.292 0.0017 0.0032 0.0057	0.040235 -0.019030 -0.004000
2016-10-07 13.735991036 100.533935183 74.285 0.0019 0.0035 0.0061	0.039910 -0.018145 -0.011000
2016-10-08 13.735991069 100.533935178 74.301 0.0017 0.0033 0.0058	0.039369 -0.014494 0.005000
2016-10-09 13.735991092 100.533935139 74.291 0.0017 0.0033 0.0061	0.035151 -0.011949 -0.005000
2016-10-10 13.735991067 100.533935158 74.285 0.0018 0.0028 0.0060	0.037206 -0.014715 -0.011000
2016-10-11 13.735991061 100.533935197 74.289 0.0018 0.0031 0.0056	0.041424 -0.015379 -0.007000
2016-10-12 13.735991042 100.533935161 74.282 0.0018 0.0026 0.0059	0.037531 -0.017481 -0.014000
2016-10-13 13.735991036 100.533935172 74.286 0.0017 0.0026 0.0056	0.038720 -0.018145 -0.010000
2016-10-14 13.735991017 100.533935214 74.277 0.0017 0.0025 0.0056	0.043263 -0.020247 -0.019000
2016-10-15 13.735991042 100.533935183 74.274 0.0016 0.0024 0.0055	0.039910 -0.017481 -0.022000
2016-10-16 13.735990994 100.533935197 74.296 0.0016 0.0024 0.0054	0.041424 -0.022791 -0.000000
2016-10-17 13.735990994 100.533935183 74.296 0.0017 0.0026 0.0056	0.039910 -0.022791 -0.000000
2016-10-18 13.735991000 100.533935183 74.276 0.0015 0.0025 0.0053	0.039910 -0.022128 -0.020000
2016-10-19 13.735990983 100.533935183 74.291 0.0017 0.0027 0.0059	0.039910 -0.024008 -0.005000
2016-10-20 13.735990958 100.533935192 74.302 0.0016 0.0027 0.0056	0.040884 -0.026774 0.006000
2016-10-21 13.735991003 100.533935183 74.288 0.0016 0.0025 0.0055	0.039910 -0.021796 -0.008000
2016-10-22 13.735991025 100.533935167 74.291 0.0016 0.0026 0.0057	0.038180 -0.019362 -0.005000
2016-10-23 13.735991036 100.533935158 74.292 0.0017 0.0026 0.0057	0.037206 -0.018145 -0.004000
2016-10-24 13.735991036 100.533935156 74.291 0.0017 0.0026 0.0057	0.036990 -0.018145 -0.005000
2016-10-25 13.735991042 100.533935194 74.287 0.0016 0.0026 0.0055	0.041100 -0.017481 -0.009000
2016-10-26 13.735991011 100.533935183 74.289 0.0016 0.0022 0.0055	0.039910 -0.020911 -0.007000
2016-10-27 13.735991014 100.533935186 74.289 0.0015 0.0026 0.0054	0.040235 -0.020579 -0.007000
2016-10-28 13.735991008 100.533935183 74.286 0.0016 0.0025 0.0055	0.039910 -0.021243 -0.010000
2016-10-29 13.735991014 100.533935167 74.281 0.0017 0.0026 0.0056	0.038180 -0.020579 -0.015000
2016-10-30 13.735990989 100.533935181 74.281 0.0018 0.0027 0.0057	0.039694 -0.023345 -0.015000
2016-10-31 13.735991011 100.533935158 74.284 0.0017 0.0027 0.0055	0.037206 -0.020911 -0.012000
2016-11-01 13.735991019 100.533935136 74.292 0.0017 0.0027 0.0056	0.034827 -0.020026 -0.004000
2016-11-02 13.735991033 100.533935158 74.281 0.0018 0.0029 0.0060	0.037206 -0.018477 -0.015000
2016-11-03 13.735990997 100.533935186 74.282 0.0019 0.0042 0.0064	0.040235 -0.022460 -0.014000
2016-11-04 13.735991008 100.533935167 74.286 0.0019 0.0036 0.0063	0.038180 -0.021243 -0.010000
2016-11-05 13.735991017 100.533935117 74.293 0.0016 0.0026 0.0057	0.032772 -0.020247 -0.003000
2016-11-06 13.735991006 100.533935147 74.302 0.0016 0.0026 0.0057	0.036016 -0.021464 0.006000
2016-11-07 13.735991000 100.533935131 74.297 0.0016 0.0026 0.0057	0.034286 -0.022128 0.001000
2016-11-08 13.735991008 100.533935161 74.290 0.0017 0.0026 0.0055	0.037531 -0.021243 -0.006000
2016-11-09 13.735990983 100.533935206 74.279 0.0017 0.0027 0.0057	0.042398 -0.024008 -0.017000
2016-11-10 13.735991006 100.533935181 74.285 0.0017 0.0027 0.0057	0.039694 -0.021464 -0.011000
2016-11-11 13.735991014 100.533935181 74.294 0.0018 0.0028 0.0058	0.039694 -0.020579 -0.002000
2016-11-12 13.735991028 100.533935186 74.280 0.0017 0.0029 0.0058	0.040235 -0.019030 -0.016000
2016-11-13 13.735991033 100.533935153 74.279 0.0018 0.0028 0.0060	0.036665 -0.018477 -0.017000
2016-11-14 13.735991039 100.533935192 74.292 0.0017 0.0027 0.0058	0.040884 -0.017813 -0.004000
2016-11-15 13.735991000 100.533935150 74.293 0.0016 0.0026 0.0055	0.036341 -0.022128 -0.003000
2016-11-16 13.735991019 100.533935183 74.289 0.0017 0.0027 0.0056	0.039910 -0.020026 -0.007000
2016-11-17 13.735991033 100.533935147 74.283 0.0017 0.0026 0.0056	0.036016 -0.018477 -0.013000
2016-11-18 13.735991017 100.533935133 74.284 0.0016 0.0026 0.0057	0.034502 -0.020247 -0.012000
2016-11-19 13.735991050 100.533935150 74.294 0.0016 0.0024 0.0055	0.036341 -0.016596 -0.002000
2016-11-20 13.735991019 100.533935150 74.299 0.0015 0.0024 0.0053	0.036341 -0.020026 0.003000
2016-11-21 13.735991017 100.533935114 74.302 0.0015 0.0024 0.0053	0.032447 -0.020247 0.006000
2016-11-22 13.735991028 100.533935153 74.295 0.0016 0.0024 0.0054	0.036665 -0.019030 -0.001000
2016-11-23 13.735991017 100.533935150 74.293 0.0016 0.0025 0.0057	0.036341 -0.020247 -0.003000
2016-11-24 13.735991019 100.533935131 74.283 0.0016 0.0026 0.0054	0.034286 -0.020026 -0.013000
2016-11-25 13.735991003 100.533935125 74.285 0.0015 0.0027 0.0054	0.033637 -0.021796 -0.011000
2016-11-26 13.735990986 100.533935175 74.296 0.0017 0.0026 0.0056	0.039045 -0.023677 -0.000000
2016-11-27 13.735991008 100.533935167 74.295 0.0019 0.0028 0.0063	0.038180 -0.021243 -0.001000
2016-11-28 13.735991017 100.533935172 74.275 0.0016 0.0026 0.0054	0.038720 -0.020247 -0.021000
2016-11-29 13.735991011 100.533935169 74.292 0.0016 0.0024 0.0055	0.038396 -0.020911 -0.004000
2016-11-30 13.735990986 100.533935172 74.291 0.0016 0.0024 0.0055	0.038720 -0.023677 -0.005000
2016-12-01 13.735991019 100.533935156 74.296 0.0016 0.0026 0.0058	0.036990 -0.020026 -0.000000
2016-12-02 13.735990997 100.533935144 74.282 0.0016 0.0024 0.0053	0.035692 -0.022460 -0.014000
2016-12-03 13.735990992 100.533935186 74.291 0.0016 0.0024 0.0054	0.040235 -0.023013 -0.005000
2016-12-04 13.735991019 100.533935158 74.288 0.0016 0.0025 0.0055	0.037206 -0.020026 -0.008000
2016-12-05 13.735991008 100.533935169 74.287 0.0017 0.0026 0.0055	0.038396 -0.021243 -0.009000
2016-12-06 13.735990992 100.533935192 74.289 0.0016 0.0025 0.0055	0.040884 -0.023013 -0.007000
2016-12-07 13.735990986 100.533935175 74.289 0.0015 0.0024 0.0053	0.039045 -0.023677 -0.007000
2016-12-08 13.735990986 100.533935156 74.298 0.0016 0.0025 0.0054	0.036990 -0.023677 0.002000
2016-12-09 13.735991017 100.533935194 74.299 0.0016 0.0024 0.0056	0.041100 -0.020247 0.003000
2016-12-10 13.735991019 100.533935211 74.291 0.0016 0.0027 0.0055	0.042939 -0.020026 -0.005000
2016-12-11 13.735991017 100.533935200 74.303 0.0016 0.0024 0.0054	0.041749 -0.020247 0.007000
2016-12-12 13.735991058 100.533935211 74.300 0.0017 0.0025 0.0056	0.042939 -0.015711 0.004000
2016-12-13 13.735991053 100.533935181 74.309 0.0017 0.0025 0.0056	0.039694 -0.016264 0.013000
2016-12-14 13.735991044 100.533935222 74.302 0.0016 0.0024 0.0055	0.044128 -0.017260 0.006000
2016-12-15 13.735991008 100.533935206 74.302 0.0016 0.0024 0.0057	0.042398 -0.021243 0.006000
2016-12-16 13.735991011 100.533935219 74.298 0.0016 0.0023 0.0055	0.043804 -0.020911 0.002000
2016-12-17 13.735991019 100.533935206 74.294 0.0016 0.0023 0.0056	0.042398 -0.020026 -0.002000
2016-12-18 13.735991014 100.533935183 74.293 0.0016 0.0023 0.0052	0.039910 -0.020579 -0.003000
2016-12-19 13.735991006 100.533935228 74.300 0.0016 0.0025 0.0055	0.044777 -0.021464 0.004000
2016-12-20 13.735991014 100.533935211 74.296 0.0016 0.0026 0.0053	0.042939 -0.020579 -0.000000
2016-12-21 13.735991042 100.533935206 74.301 0.0015 0.0024 0.0053	0.042398 -0.017481 0.005000
2016-12-22 13.735991042 100.533935189 74.305 0.0015 0.0022 0.0052	0.040559 -0.017481 0.009000
2016-12-23 13.735991033 100.533935200 74.302 0.0016 0.0023 0.0054	0.041749 -0.018477 0.006000
2016-12-24 13.735990978 100.533935247 74.299 0.0016 0.0024 0.0056	0.046832 -0.024562 0.003000
2016-12-25 13.735991000 100.533935222 74.303 0.0016 0.0025 0.0055	0.044128 -0.022128 0.007000
2016-12-26 13.735991019 100.533935239 74.314 0.0016 0.0024 0.0054	0.045967 -0.020026 0.018000
2016-12-27 13.735991006 100.533935206 74.300 0.0017 0.0024 0.0056	0.042398 -0.021464 0.004000
2016-12-28 13.735991036 100.533935211 74.304 0.0016 0.0023 0.0054	0.042939 -0.018145 0.008000
2016-12-29 13.735991028 100.533935203 74.296 0.0018 0.0024 0.0057	0.042073 -0.019030 -0.000000
2016-12-30 13.735991022 100.533935214 74.297 0.0016 0.0024 0.0054	0.043263 -0.019694 0.001000
2016-12-31 13.735990992 100.533935231 74.297 0.0016 0.0023 0.0054	0.045102 -0.023013 0.001000
2017-01-01 13.735991008 100.533935189 74.299 0.0016 0.0024 0.0052	0.040559 -0.021243 0.003000
2017-01-02 13.735990997 100.533935219 74.298 0.0016 0.0024 0.0054	0.043804 -0.022460 0.002000
2017-01-03 13.735990997 100.533935211 74.296 0.0016 0.0025 0.0053	0.042939 -0.022460 -0.000000
2017-01-04 13.735990997 100.533935214 74.301 0.0016 0.0025 0.0054	0.043263 -0.022460 0.005000
2017-01-05 13.735990989 100.533935233 74.300 0.0017 0.0025 0.0057	0.045318 -0.023345 0.004000
2017-01-06 13.735991006 100.533935206 74.292 0.0018 0.0025 0.0058	0.042398 -0.021464 -0.004000
2017-01-07 13.735990981 100.533935203 74.304 0.0016 0.0024 0.0054	0.042073 -0.024230 0.008000
2017-01-08 13.735990967 100.533935217 74.293 0.0017 0.0026 0.0057	0.043587 -0.025779 -0.003000
2017-01-09 13.735990983 100.533935197 74.290 0.0017 0.0024 0.0055	0.041424 -0.024008 -0.006000
2017-01-10 13.735990969 100.533935194 74.295 0.0017 0.0025 0.0055	0.041100 -0.025557 -0.001000
2017-01-11 13.735990989 100.533935203 74.293 0.0016 0.0024 0.0053	0.042073 -0.023345 -0.003000
2017-01-12 13.735990981 100.533935208 74.307 0.0016 0.0022 0.0052	0.042614 -0.024230 0.011000
2017-01-13 13.735991019 100.533935208 74.310 0.0016 0.0023 0.0054	0.042614 -0.020026 0.014000
2017-01-14 13.735991047 100.533935222 74.301 0.0017 0.0022 0.0055	0.044128 -0.016928 0.005000
2017-01-15 13.735991006 100.533935225 74.286 0.0018 0.0030 0.0058	0.044453 -0.021464 -0.010000
2017-01-16 13.735991017 100.533935250 74.290 0.0017 0.0028 0.0055	0.047157 -0.020247 -0.006000
2017-01-17 13.735991014 100.533935250 74.287 0.0017 0.0024 0.0055	0.047157 -0.020579 -0.009000
2017-01-18 13.735991017 100.533935250 74.289 0.0022 0.0032 0.0064	0.047157 -0.020247 -0.007000
2017-01-19 13.735991000 100.533935286 74.286 0.0017 0.0025 0.0061	0.051050 -0.022128 -0.010000
2017-01-20 13.735991028 100.533935289 74.286 0.0018 0.0031 0.0058	0.051375 -0.019030 -0.010000
2017-01-21 13.735991000 100.533935253 74.293 0.0018 0.0027 0.0058	0.047481 -0.022128 -0.003000
2017-01-22 13.735991003 100.533935242 74.293 0.0018 0.0026 0.0058	0.046291 -0.021796 -0.003000
2017-01-23 13.735991008 100.533935236 74.282 0.0018 0.0027 0.0058	0.045642 -0.021243 -0.014000
2017-01-24 13.735991031 100.533935228 74.295 0.0018 0.0025 0.0060	0.044777 -0.018698 -0.001000
2017-01-25 13.735991031 100.533935228 74.285 0.0019 0.0027 0.0064	0.044777 -0.018698 -0.011000
2017-01-26 13.735991017 100.533935242 74.283 0.0017 0.0028 0.0057	0.046291 -0.020247 -0.013000
2017-01-27 13.735990978 100.533935239 74.296 0.0017 0.0025 0.0058	0.045967 -0.024562 -0.000000
2017-01-28 13.735990989 100.533935225 74.297 0.0018 0.0025 0.0059	0.044453 -0.023345 0.001000
2017-01-29 13.735991011 100.533935214 74.297 0.0018 0.0030 0.0059	0.043263 -0.020911 0.001000
2017-01-30 13.735991025 100.533935211 74.312 0.0017 0.0026 0.0055	0.042939 -0.019362 0.016000
2017-01-31 13.735990986 100.533935206 74.310 0.0017 0.0026 0.0055	0.042398 -0.023677 0.014000
2017-02-01 13.735991017 100.533935225 74.305 0.0017 0.0025 0.0055	0.044453 -0.020247 0.009000
2017-02-02 13.735991019 100.533935233 74.306 0.0017 0.0027 0.0055	0.045318 -0.020026 0.010000
2017-02-03 13.735990992 100.533935219 74.293 0.0017 0.0027 0.0056	0.043804 -0.023013 -0.003000
2017-02-04 13.735990994 100.533935236 74.304 0.0018 0.0028 0.0056	0.045642 -0.022791 0.008000
2017-02-05 13.735990986 100.533935200 74.305 0.0018 0.0028 0.0056	0.041749 -0.023677 0.009000
2017-02-06 13.735991006 100.533935206 74.307 0.0018 0.0026 0.0056	0.042398 -0.021464 0.011000
2017-02-07 13.735991000 100.533935214 74.305 0.0017 0.0027 0.0054	0.043263 -0.022128 0.009000
2017-02-08 13.735991000 100.533935231 74.311 0.0018 0.0028 0.0057	0.045102 -0.022128 0.015000
2017-02-09 13.735990992 100.533935261 74.310 0.0018 0.0027 0.0058	0.048346 -0.023013 0.014000
2017-02-10 13.735990997 100.533935228 74.302 0.0022 0.0031 0.0070	0.044777 -0.022460 0.006000
2017-02-11 13.735990983 100.533935231 74.296 0.0017 0.0026 0.0057	0.045102 -0.024008 -0.000000
2017-02-12 13.735990981 100.533935222 74.297 0.0018 0.0030 0.0058	0.044128 -0.024230 0.001000
2017-02-13 13.735990986 100.533935211 74.294 0.0018 0.0027 0.0058	0.042939 -0.023677 -0.002000
2017-02-14 13.735990992 100.533935219 74.300 0.0018 0.0028 0.0058	0.043804 -0.023013 0.004000
2017-02-15 13.735990969 100.533935225 74.302 0.0019 0.0032 0.0057	0.044453 -0.025557 0.006000
2017-02-16 13.735990994 100.533935214 74.300 0.0029 0.0040 0.0093	0.043263 -0.022791 0.004000
2017-02-17 13.735990975 100.533935214 74.307 0.0025 0.0036 0.0081	0.043263 -0.024894 0.011000
2017-02-18 13.735990975 100.533935244 74.302 0.0025 0.0035 0.0076	0.046508 -0.024894 0.006000
2017-02-19 13.735990969 100.533935231 74.301 0.0018 0.0031 0.0058	0.045102 -0.025557 0.005000
2017-02-20 13.735990969 100.533935219 74.307 0.0017 0.0027 0.0058	0.043804 -0.025557 0.011000
2017-02-21 13.735990964 100.533935211 74.310 0.0018 0.0026 0.0057	0.042939 -0.026111 0.014000
2017-02-22 13.735990986 100.533935222 74.306 0.0018 0.0028 0.0058	0.044128 -0.023677 0.010000
